Eviction ID,Address,City,State,Eviction Notice Source Zipcode,Year,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude
M111833,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5060627,37.76135165
M140865,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5060627,37.76135165
M140859,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5060627,37.76135165
M180459,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5060627,37.76135165
M110060,1200 Block Of 46th  Avenue,San Francisco,CA,94122,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5060562,37.76322863
M182508,1200 Block Of 46th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5060562,37.76322863
M142658,600 Block Of 45th  Avenue,San Francisco,CA,94121,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Outer Richmond,-122.5060222,37.77625354
M172624,2200 Block Of 47th  Avenue,San Francisco,CA,94116,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.50596,37.744523
M150160,2100 Block Of 47th  Avenue,San Francisco,CA,94116,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059534,37.74639123
M190328,2100 Block Of 47th  Avenue,San Francisco,CA,94116,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059534,37.74639123
M161284,1400 Block Of 46th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059316,37.75948891
M181816,1400 Block Of 46th  Avenue,San Francisco,CA,94122,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059316,37.75948891
M131641,3600 Block Of Vicente  Street,San Francisco,CA,94116,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059283,37.73792708
M170579,3600 Block Of Vicente  Street,San Francisco,CA,94116,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059283,37.73792708
M180014,3600 Block Of Vicente  Street,San Francisco,CA,94116,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059283,37.73792708
M182218,3600 Block Of Vicente  Street,San Francisco,CA,94116,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059283,37.73792708
M181890,3600 Block Of Vicente  Street,San Francisco,CA,94116,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059283,37.73792708
M110232,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059245,37.76135778
M121906,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059245,37.76135778
M121888,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5059245,37.76135778
M122252,1300 Block Of 46th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Sunset/Parkside,-122.5059245,37.76135778
M172998,600 Block Of 45th  Avenue,San Francisco,CA,94121,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.505884,37.77625997
M140564,2300 Block Of 47th  Avenue,San Francisco,CA,94116,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Sunset/Parkside,-122.5058265,37.74265284
M151671,1500 Block Of 46th  Avenue,San Francisco,CA,94122,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5058002,37.75762324
M150431,362000 Block Of Wawona  Street,San Francisco,CA,94116,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5057491,37.73617026
M141330,2400 Block Of 47th  Avenue,San Francisco,CA,94116,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056944,37.74078465
M120221,2300 Block Of 47th  Avenue,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056883,37.742659
M120269,2300 Block Of 47th  Avenue,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056883,37.742659
M120270,2300 Block Of 47th  Avenue,San Francisco,CA,94116,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Sunset/Parkside,-122.5056883,37.742659
M120220,2300 Block Of 47th  Avenue,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056883,37.742659
M132141,2300 Block Of 47th  Avenue,San Francisco,CA,94116,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056883,37.742659
M130227,200 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5056707,37.77990221
M173000,200 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5056707,37.77990221
M180755,200 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5056707,37.77990221
M180682,200 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5056707,37.77990221
M121115,1500 Block Of 46th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056621,37.75762937
M162033,1500 Block Of 46th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056621,37.75762937
M170982,1500 Block Of 46th  Avenue,San Francisco,CA,94122,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056621,37.75762937
M181755,1500 Block Of 46th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056621,37.75762937
M110581,4400 Block Of Lincoln  Way,San Francisco,CA,94122,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5056492,37.76409929
M170135,800 Block Of 45th  Avenue,San Francisco,CA,94121,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.50561,37.77252711
M131109,2500 Block Of 47th  Avenue,San Francisco,CA,94116,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5055633,37.73892854
M190764,2500 Block Of 47th  Avenue,San Francisco,CA,94116,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5055633,37.73892854
M170101,4400 Block Of Irving  Street,San Francisco,CA,94122,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5055195,37.76225386
M170100,4400 Block Of Irving  Street,San Francisco,CA,94122,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Sunset/Parkside,-122.5055195,37.76225386
M170099,4400 Block Of Irving  Street,San Francisco,CA,94122,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5055195,37.76225386
M170102,4400 Block Of Irving  Street,San Francisco,CA,94122,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5055195,37.76225386
M170098,4400 Block Of Irving  Street,San Francisco,CA,94122,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5055195,37.76225386
M161381,2500 Block Of 47th  Avenue,San Francisco,CA,94116,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5054252,37.7389347
M131358,4300 Block Of Balboa  Street,San Francisco,CA,94121,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5053543,37.77540286
M121842,3500 Block Of Santiago  Street,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M121684,3500 Block Of Santiago  Street,San Francisco,CA,94116,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M121683,3500 Block Of Santiago  Street,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M121247,3500 Block Of Santiago  Street,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M131110,3500 Block Of Santiago  Street,San Francisco,CA,94116,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M151252,3500 Block Of Santiago  Street,San Francisco,CA,94116,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M171724,3500 Block Of Santiago  Street,San Francisco,CA,94116,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M170224,3500 Block Of Santiago  Street,San Francisco,CA,94116,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M171895,3500 Block Of Santiago  Street,San Francisco,CA,94116,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M171791,3500 Block Of Santiago  Street,San Francisco,CA,94116,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052844,37.74356444
M110835,1800 Block Of 46th  Avenue,San Francisco,CA,94122,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052721,37.75203164
M120584,1800 Block Of 46th  Avenue,San Francisco,CA,94122,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052721,37.75203164
M142592,2600 Block Of 47th  Avenue,San Francisco,CA,94116,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5052605,37.73660458
M163582,400 Block Of 44th  Avenue,San Francisco,CA,94121,2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5052496,37.78043516
M163583,400 Block Of 44th  Avenue,San Francisco,CA,94121,2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5052496,37.78043516
M163597,400 Block Of 44th  Avenue,San Francisco,CA,94121,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5052496,37.78043516
M121210,3600 Block Of Taraval  Street,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5051597,37.74179528
M150904,2000 Block Of 46th  Avenue,San Francisco,CA,94116,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5051504,37.74829793
M110004,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M122266,1200 Block Of 45th  Avenue,San Francisco,CA,94116,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M120588,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M120587,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M141094,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M160531,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M181361,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M191124,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M191596,1200 Block Of 45th  Avenue,San Francisco,CA,94122,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.505123,37.76327038
M172235,400 Block Of 44th  Avenue,San Francisco,CA,94121,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5051114,37.78044135
M152095,2100 Block Of 46th  Avenue,San Francisco,CA,94116,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5050192,37.74643252
M170414,600 Block Of 44th  Avenue,San Francisco,CA,94121,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5049534,37.77630234
M130561,2100 Block Of 46th  Avenue,San Francisco,CA,94116,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5048811,37.74643854
M151279,3800 Block Of Noriega  Street,San Francisco,CA,94122,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5048734,37.75304266
M151384,3800 Block Of Noriega  Street,San Francisco,CA,94122,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5048734,37.75304266
M131344,1400 Block Of 45th  Avenue,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5048602,37.75953603
M122011,1300 Block Of 45th  Avenue,San Francisco,CA,94122,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5048531,37.76140516
M181205,1300 Block Of 45th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5048531,37.76140516
M191041,3500 Block Of Wawona  Street,San Francisco,CA,94116,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.504766,37.73621348
M131693,2200 Block Of 46th  Avenue,San Francisco,CA,94116,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5047501,37.74457647
M171768,1400 Block Of 45th  Avenue,San Francisco,CA,94122,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.504722,37.75954216
M130913,700 Block Of 44th  Avenue,San Francisco,CA,94121,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5046792,37.77444199
M121215,100 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5046036,37.77969788
M121192,100 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5046036,37.77969788
M131863,100 Block Of Point Lobos  Avenue,San Francisco,CA,94121,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5046036,37.77969788
M151314,1600 Block Of 45th  Avenue,San Francisco,CA,94122,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5045977,37.75580642
M162115,1500 Block Of 45th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5045907,37.75767641
M153373,1700 Block Of 45th  Avenue,San Francisco,CA,94122,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5044673,37.75394207
M121563,2500 Block Of 46th  Avenue,San Francisco,CA,94116,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5043554,37.73898179
M121566,2500 Block Of 46th  Avenue,San Francisco,CA,94116,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5043554,37.73898179
M152939,1700 Block Of 45th  Avenue,San Francisco,CA,94122,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5043292,37.75394812
M140052,4200 Block Of Balboa  Street,San Francisco,CA,94121,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5042845,37.7754518
M161977,4200 Block Of Balboa  Street,San Francisco,CA,94121,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5042845,37.7754518
M183372,2600 Block Of 46th  Avenue,San Francisco,CA,94116,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5042244,37.73711956
M120145,1900 Block Of 45th  Avenue,San Francisco,CA,94116,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5042076,37.75021007
M120144,1900 Block Of 45th  Avenue,San Francisco,CA,94116,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5042076,37.75021007
M130440,400 Block Of 43rd  Avenue,San Francisco,CA,94121,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Outer Richmond,-122.5041777,37.78041263
M141110,4200 Block Of Cabrillo  Street,San Francisco,CA,94121,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5041484,37.7735846
M152941,3500 Block Of Taraval  Street,San Francisco,CA,94116,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5040886,37.74184378
M151146,3500 Block Of Taraval  Street,San Francisco,CA,94116,2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5040886,37.74184378
M190006,1200 Block Of 44th  Avenue,San Francisco,CA,94122,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5040517,37.76331742
M120329,500 Block Of 43rd  Avenue,San Francisco,CA,94121,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5040197,37.77824472
M122148,500 Block Of 43rd  Avenue,San Francisco,CA,94121,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5040197,37.77824472
M182436,4400 Block Of Ulloa  Street,San Francisco,CA,94116,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5039503,37.73987543
M182439,4400 Block Of Ulloa  Street,San Francisco,CA,94116,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5039503,37.73987543
M182435,2000 Block Of 45th  Avenue,San Francisco,CA,94116,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5039387,37.74835169
M190594,2000 Block Of 45th  Avenue,San Francisco,CA,94116,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5039387,37.74835169
M171313,3800 Block Of Moraga  Street,San Francisco,CA,94122,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5039237,37.75484756
M171245,3800 Block Of Moraga  Street,San Francisco,CA,94122,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5039237,37.75484756
M192016,500 Block Of 43rd  Avenue,San Francisco,CA,94121,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5038815,37.77825107
M142203,3400 Block Of Vicente  Street,San Francisco,CA,94116,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.50382,37.73801949
M140987,1400 Block Of 44th  Avenue,San Francisco,CA,94122,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5037881,37.75958313
M190875,1300 Block Of 44th  Avenue,San Francisco,CA,94122,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5037819,37.76145253
M163524,2300 Block Of 45th  Avenue,San Francisco,CA,94116,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5036839,37.74274867
M182873,2300 Block Of 45th  Avenue,San Francisco,CA,94118,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5036839,37.74274867
M163617,800 Block Of 43rd  Avenue,San Francisco,CA,94121,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5036097,37.77261868
M121495,700 Block Of 43rd  Avenue,San Francisco,CA,94121,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Outer Richmond,-122.5036075,37.77449107
M121617,4000 Block Of Pacheco  Street,San Francisco,CA,94116,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5035349,37.74925129
M141545,1500 Block Of 44th  Avenue,San Francisco,CA,94122,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5035189,37.75772341
M120814,7800 Block Of Geary  Boulevard,San Francisco,CA,94121,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5034721,37.77912339
M122310,4200 Block Of Irving  Street,San Francisco,CA,94122,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.503384,37.76245834
M120210,4200 Block Of Irving  Street,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Sunset/Parkside,-122.503384,37.76245834
M131673,4200 Block Of Irving  Street,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5033763,37.76234866
M150614,4200 Block Of Irving  Street,San Francisco,CA,94122,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5033763,37.76234866
M180644,5100 Block Of Anza  Street,San Francisco,CA,94121,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Outer Richmond,-122.5033397,37.77725689
M120764,1800 Block Of 44th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.503267,37.75212158
M190393,3800 Block Of Judah  Street,San Francisco,CA,94122,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5032454,37.760488
M111720,4100 Block Of Balboa  Street,San Francisco,CA,94121,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5032118,37.77550086
M130776,1800 Block Of 44th  Avenue,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Sunset/Parkside,-122.5031288,37.75212763
M160223,1800 Block Of 44th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Sunset/Parkside,-122.5031288,37.75212763
M162467,400 Block Of 42nd  Avenue,San Francisco,CA,94121,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Outer Richmond,-122.5030984,37.78039008
M183140,400 Block Of 42nd  Avenue,San Francisco,CA,94121,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5030984,37.78039008
M171607,4100 Block Of Cabrillo  Street,San Francisco,CA,94121,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5030759,37.77363376
M171608,4100 Block Of Cabrillo  Street,San Francisco,CA,94121,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Outer Richmond,-122.5030759,37.77363376
